"","file","pot_number","year","month","date","time","date_time","Rosette_area_px","Areamm2","X","Experiment","idPot","file_3","Date1","file_5","Year","Month","Day","idPotManip","idGenotype","Treatment","decimalDay","outlier"
"74","C2M47-255-V-20190228-0013.JPG",255,2019,"Mar","2019-02-28","14:24:51",321.14226806,195878,924.233214104,NA,"C2M47",255,"V",20190228,"0013.JPG","2019","02","28","C2M47-255","bam1bam3","WW",59.8756944444444,FALSE
"75","C2M47-255-V-20190302-0045.JPG",255,2019,"Mar","2019-03-02","14:24:51",321.142268412,268861,1268.59711748,NA,"C2M47",255,"V",20190302,"0045.JPG","2019","03","02","C2M47-255","bam1bam3","WW",61.9375,FALSE
"76","C2M47-256-V-20190228-0013.JPG",256,2019,"Mar","2019-02-28","14:24:52",321.142268755,310953,1467.20453867,NA,"C2M47",256,"V",20190228,"0013.JPG","2019","02","28","C2M47-256","dpe1-2","WW",59.8756944444444,FALSE
"77","C2M47-256-V-20190302-0045.JPG",256,2019,"Mar","2019-03-02","14:24:52",321.142269103,488170,2303.38745612,NA,"C2M47",256,"V",20190302,"0045.JPG","2019","03","02","C2M47-256","dpe1-2","WW",61.9381944444444,FALSE
"78","C2M47-257-V-20190228-0013.JPG",257,2019,"Mar","2019-02-28","14:24:52",321.142269451,273044,1288.33423719,NA,"C2M47",257,"V",20190228,"0013.JPG","2019","02","28","C2M47-257","bam3","WW",59.8763888888889,FALSE
"79","C2M47-257-V-20190302-0045.JPG",257,2019,"Mar","2019-03-02","14:24:52",321.1422698,364351,1719.15833219,NA,"C2M47",257,"V",20190302,"0045.JPG","2019","03","02","C2M47-257","bam3","WW",61.9381944444444,FALSE
"80","C2M47-258-V-20190228-0013.JPG",258,2019,"Mar","2019-02-28","14:24:52",321.142270143,147855,697.64088806,NA,"C2M47",258,"V",20190228,"0013.JPG","2019","02","28","C2M47-258","amy3-2","WW",59.8763888888889,FALSE
"81","C2M47-258-V-20190302-0045.JPG",258,2019,"Mar","2019-03-02","14:24:52",321.142270446,233516,1101.82482578,NA,"C2M47",258,"V",20190302,"0045.JPG","2019","03","02","C2M47-258","amy3-2","WW",61.9381944444444,FALSE
"82","C2M47-259-V-20190228-0013.JPG",259,2019,"Mar","2019-02-28","14:24:52",321.142270841,51910,244.932795639,NA,"C2M47",259,"V",20190228,"0013.JPG","2019","02","28","C2M47-259","amy3-2","WW",59.8819444444444,FALSE
"83","C2M47-259-V-20190302-0045.JPG",259,2019,"Mar","2019-03-02","14:24:52",321.142271139,160431,756.97964433,NA,"C2M47",259,"V",20190302,"0045.JPG","2019","03","02","C2M47-259","amy3-2","WW",61.9430555555556,FALSE
"84","C2M47-260-V-20190228-0013.JPG",260,2019,"Mar","2019-02-28","14:24:52",321.142271485,245552,1158.61563927,NA,"C2M47",260,"V",20190228,"0013.JPG","2019","02","28","C2M47-260","pgm-1","WS",59.8819444444444,FALSE
"85","C2M47-260-V-20190302-0045.JPG",260,2019,"Mar","2019-03-02","14:24:52",321.142271838,293515,1384.92486057,NA,"C2M47",260,"V",20190302,"0045.JPG","2019","03","02","C2M47-260","pgm-1","WS",61.9430555555556,FALSE
"86","C2M47-261-V-20190228-0013.JPG",261,2019,"Mar","2019-02-28","14:24:52",321.142272225,69866,329.656611445,NA,"C2M47",261,"V",20190228,"0013.JPG","2019","02","28","C2M47-261","bam1","WW",59.8826388888889,FALSE
"87","C2M47-261-V-20190302-0045.JPG",261,2019,"Mar","2019-03-02","14:24:52",321.142272573,136958,646.224346467,NA,"C2M47",261,"V",20190302,"0045.JPG","2019","03","02","C2M47-261","bam1","WW",61.94375,FALSE
"88","C2M47-262-V-20190228-0013.JPG",262,2019,"Mar","2019-02-28","14:24:52",321.142272876,315117,1486.85200854,NA,"C2M47",262,"V",20190228,"0013.JPG","2019","02","28","C2M47-262","dpe1-2","WW",59.8826388888889,FALSE
"89","C2M47-262-V-20190302-0045.JPG",262,2019,"Mar","2019-03-02","14:24:52",321.14227316,437422,2063.93745587,NA,"C2M47",262,"V",20190302,"0045.JPG","2019","03","02","C2M47-262","dpe1-2","WW",61.94375,FALSE
"90","C2M47-263-V-20190228-0013.JPG",263,2019,"Mar","2019-02-28","14:24:52",321.142273501,220448,1040.16461054,NA,"C2M47",263,"V",20190228,"0013.JPG","2019","02","28","C2M47-263","pgm-1","WS",59.8826388888889,FALSE
"91","C2M47-263-V-20190302-0045.JPG",263,2019,"Mar","2019-03-02","14:24:52",321.142273847,291406,1374.97372849,NA,"C2M47",263,"V",20190302,"0045.JPG","2019","03","02","C2M47-263","pgm-1","WS",61.94375,FALSE
"92","C2M47-264-V-20190228-0013.JPG",264,2019,"Mar","2019-02-28","14:24:52",321.142274158,91989,434.04205236,NA,"C2M47",264,"V",20190228,"0013.JPG","2019","02","28","C2M47-264","abcb14-1","WW",59.8833333333333,FALSE
"93","C2M47-264-V-20190302-0045.JPG",264,2019,"Mar","2019-03-02","14:24:52",321.142274422,160369,756.687102751,NA,"C2M47",264,"V",20190302,"0045.JPG","2019","03","02","C2M47-264","abcb14-1","WW",61.9444444444444,FALSE
"94","C2M47-265-V-20190228-0013.JPG",265,2019,"Mar","2019-02-28","14:24:52",321.14227473,87634,413.493365691,NA,"C2M47",265,"V",20190228,"0013.JPG","2019","02","28","C2M47-265","abcb14-2","WW",59.8756944444444,FALSE
"95","C2M47-265-V-20190302-0045.JPG",265,2019,"Mar","2019-03-02","14:24:52",321.14227496,139969,660.431486665,NA,"C2M47",265,"V",20190302,"0045.JPG","2019","03","02","C2M47-265","abcb14-2","WW",61.9375,FALSE
"96","C2M47-266-V-20190228-0013.JPG",266,2019,"Mar","2019-02-28","14:24:52",321.142275317,231471,1092.17567211,NA,"C2M47",266,"V",20190228,"0013.JPG","2019","02","28","C2M47-266","bam1bam3","WW",59.8756944444444,FALSE
"97","C2M47-266-V-20190302-0045.JPG",266,2019,"Mar","2019-03-02","14:24:52",321.142275541,342309,1615.15508269,NA,"C2M47",266,"V",20190302,"0045.JPG","2019","03","02","C2M47-266","bam1bam3","WW",61.9375,FALSE
"98","C2M47-267-V-20190228-0013.JPG",267,2019,"Mar","2019-02-28","14:24:52",321.142275931,145923,688.524915007,NA,"C2M47",267,"V",20190228,"0013.JPG","2019","02","28","C2M47-267","bam1","WW",59.8756944444444,FALSE
"99","C2M47-267-V-20190302-0045.JPG",267,2019,"Mar","2019-03-02","14:24:52",321.142276233,218290,1029.98227625,NA,"C2M47",267,"V",20190302,"0045.JPG","2019","03","02","C2M47-267","bam1","WW",61.9381944444444,FALSE
"100","C2M47-268-V-20190228-0013.JPG",268,2019,"Mar","2019-02-28","14:24:52",321.142276477,244937,1155.71381555,NA,"C2M47",268,"V",20190228,"0013.JPG","2019","02","28","C2M47-268","pgi1-1","WW",59.8756944444444,FALSE
"101","C2M47-268-V-20190302-0045.JPG",268,2019,"Mar","2019-03-02","14:24:52",321.142276812,333917,1575.55816454,NA,"C2M47",268,"V",20190302,"0045.JPG","2019","03","02","C2M47-268","pgi1-1","WW",61.9381944444444,FALSE
"102","C2M47-269-V-20190228-0013.JPG",269,2019,"Mar","2019-02-28","14:24:52",321.142277159,205999,971.988267556,NA,"C2M47",269,"V",20190228,"0013.JPG","2019","02","28","C2M47-269","mex1-1","WW",59.8763888888889,FALSE
"103","C2M47-269-V-20190302-0045.JPG",269,2019,"Mar","2019-03-02","14:24:52",321.142277391,256523,1210.3813434,NA,"C2M47",269,"V",20190302,"0045.JPG","2019","03","02","C2M47-269","mex1-1","WW",61.9381944444444,FALSE
"104","C2M47-270-V-20190228-0013.JPG",270,2019,"Mar","2019-02-28","14:24:52",321.142277725,281316,1327.36494583,NA,"C2M47",270,"V",20190228,"0013.JPG","2019","02","28","C2M47-270","dpe2-5","WW",59.8763888888889,FALSE
"105","C2M47-270-V-20190302-0045.JPG",270,2019,"Mar","2019-03-02","14:24:52",321.142278116,438740,2070.15632361,NA,"C2M47",270,"V",20190302,"0045.JPG","2019","03","02","C2M47-270","dpe2-5","WW",61.9381944444444,FALSE
"106","C2M47-271-V-20190228-0013.JPG",271,2019,"Mar","2019-02-28","14:24:52",321.14227843,167654,791.060738202,NA,"C2M47",271,"V",20190228,"0013.JPG","2019","02","28","C2M47-271","sex1-3","WW",59.8819444444444,FALSE
"107","C2M47-271-V-20190302-0045.JPG",271,2019,"Mar","2019-03-02","14:24:52",321.142278794,214993,1014.42567006,NA,"C2M47",271,"V",20190302,"0045.JPG","2019","03","02","C2M47-271","sex1-3","WW",61.9430555555556,FALSE
"108","C2M47-272-V-20190228-0013.JPG",272,2019,"Mar","2019-02-28","14:24:52",321.142279009,162003,764.396988863,NA,"C2M47",272,"V",20190228,"0013.JPG","2019","02","28","C2M47-272","pgm-1","WW",59.8819444444444,FALSE
"109","C2M47-272-V-20190302-0045.JPG",272,2019,"Mar","2019-03-02","14:24:52",321.142279402,228053,1076.04813801,NA,"C2M47",272,"V",20190302,"0045.JPG","2019","03","02","C2M47-272","pgm-1","WW",61.9430555555556,FALSE
"110","C2M47-273-V-20190228-0013.JPG",273,2019,"Mar","2019-02-28","14:24:52",321.142279752,158046,745.72623039,NA,"C2M47",273,"V",20190228,"0013.JPG","2019","02","28","C2M47-273","pgi1-1","WW",59.8826388888889,FALSE
"111","C2M47-273-V-20190302-0045.JPG",273,2019,"Mar","2019-03-02","14:24:52",321.142280042,228297,1077.19943067,NA,"C2M47",273,"V",20190302,"0045.JPG","2019","03","02","C2M47-273","pgi1-1","WW",61.94375,FALSE
"112","C2M47-274-V-20190228-0013.JPG",274,2019,"Mar","2019-02-28","14:24:53",321.142280401,362415,1710.02348548,NA,"C2M47",274,"V",20190228,"0013.JPG","2019","02","28","C2M47-274","dpe2-5","WW",59.8826388888889,FALSE
"113","C2M47-274-V-20190302-0045.JPG",274,2019,"Mar","2019-03-02","14:24:53",321.142280747,519989,2453.52262515,NA,"C2M47",274,"V",20190302,"0045.JPG","2019","03","02","C2M47-274","dpe2-5","WW",61.94375,FALSE
"114","C2M47-275-V-20190228-0013.JPG",275,2019,"Mar","2019-02-28","14:24:53",321.14228098,114690,541.154735732,NA,"C2M47",275,"V",20190228,"0013.JPG","2019","02","28","C2M47-275","Col-0","WW",59.8833333333333,FALSE
"115","C2M47-275-V-20190302-0045.JPG",275,2019,"Mar","2019-03-02","14:24:53",321.142281365,174554,823.617784819,NA,"C2M47",275,"V",20190302,"0045.JPG","2019","03","02","C2M47-275","Col-0","WW",61.94375,FALSE
"117","C2M47-277-V-20190228-0013.JPG",277,2019,"Mar","2019-02-28","14:24:53",321.142281902,146286,690.237698764,NA,"C2M47",277,"V",20190228,"0013.JPG","2019","02","28","C2M47-277","abcb14-1","WW",59.8756944444444,FALSE
"118","C2M47-277-V-20190302-0045.JPG",277,2019,"Mar","2019-03-02","14:24:53",321.142282185,230887,1089.42011918,NA,"C2M47",277,"V",20190302,"0045.JPG","2019","03","02","C2M47-277","abcb14-1","WW",61.9375,FALSE
"119","C2M47-278-V-20190228-0013.JPG",278,2019,"Mar","2019-02-28","14:24:53",321.142282483,171555,809.467265572,NA,"C2M47",278,"V",20190228,"0013.JPG","2019","02","28","C2M47-278","pgi1-1","WW",59.8756944444444,FALSE
"120","C2M47-278-V-20190302-0045.JPG",278,2019,"Mar","2019-03-02","14:24:53",321.142282715,210287,992.220820584,NA,"C2M47",278,"V",20190302,"0045.JPG","2019","03","02","C2M47-278","pgi1-1","WW",61.9375,FALSE
"121","C2M47-279-V-20190228-0013.JPG",279,2019,"Mar","2019-02-28","14:24:53",321.142282946,193687,913.8951722,NA,"C2M47",279,"V",20190228,"0013.JPG","2019","02","28","C2M47-279","mex1-1","WW",59.8756944444444,FALSE
"122","C2M47-279-V-20190302-0045.JPG",279,2019,"Mar","2019-03-02","14:24:53",321.142283179,222466,1049.68636707,NA,"C2M47",279,"V",20190302,"0045.JPG","2019","03","02","C2M47-279","mex1-1","WW",61.9381944444444,FALSE
"123","C2M47-280-V-20190228-0013.JPG",280,2019,"Mar","2019-02-28","14:24:53",321.142283514,315337,1487.8900593,NA,"C2M47",280,"V",20190228,"0013.JPG","2019","02","28","C2M47-280","pgm-1","WS",59.8756944444444,FALSE
"124","C2M47-280-V-20190302-0045.JPG",280,2019,"Mar","2019-03-02","14:24:53",321.142283805,306084,1444.23058795,NA,"C2M47",280,"V",20190302,"0045.JPG","2019","03","02","C2M47-280","pgm-1","WS",61.9381944444444,FALSE
"125","C2M47-281-V-20190228-0013.JPG",281,2019,"Mar","2019-02-28","14:24:53",321.142284102,445026,2099.81626492,NA,"C2M47",281,"V",20190228,"0013.JPG","2019","02","28","C2M47-281","dpe1-2","WW",59.8763888888889,FALSE
"126","C2M47-281-V-20190302-0045.JPG",281,2019,"Mar","2019-03-02","14:24:53",321.14228438,649353,3063.91534669,NA,"C2M47",281,"V",20190302,"0045.JPG","2019","03","02","C2M47-281","dpe1-2","WW",61.9381944444444,FALSE
"127","C2M47-282-V-20190228-0013.JPG",282,2019,"Mar","2019-02-28","14:24:53",321.142284671,403875,1905.64886994,NA,"C2M47",282,"V",20190228,"0013.JPG","2019","02","28","C2M47-282","dpe2-5","WW",59.8763888888889,FALSE
"128","C2M47-282-V-20190302-0045.JPG",282,2019,"Mar","2019-03-02","14:24:53",321.14228496,572844,2702.91432065,NA,"C2M47",282,"V",20190302,"0045.JPG","2019","03","02","C2M47-282","dpe2-5","WW",61.9381944444444,FALSE
"129","C2M47-283-V-20190228-0013.JPG",283,2019,"Mar","2019-02-28","14:24:53",321.142285262,114008,537.93677837,NA,"C2M47",283,"V",20190228,"0013.JPG","2019","02","28","C2M47-283","bam3","WW",59.8819444444444,FALSE
"130","C2M47-283-V-20190302-0045.JPG",283,2019,"Mar","2019-03-02","14:24:53",321.142285493,165880,782.690274332,NA,"C2M47",283,"V",20190302,"0045.JPG","2019","03","02","C2M47-283","bam3","WW",61.9430555555556,FALSE
"131","C2M47-284-V-20190228-0013.JPG",284,2019,"Mar","2019-02-28","14:24:53",321.142285888,144317,680.947144447,NA,"C2M47",284,"V",20190228,"0013.JPG","2019","02","28","C2M47-284","bam1","WW",59.8819444444444,FALSE
"132","C2M47-284-V-20190302-0045.JPG",284,2019,"Mar","2019-03-02","14:24:53",321.142286184,250195,1180.52322876,NA,"C2M47",284,"V",20190302,"0045.JPG","2019","03","02","C2M47-284","bam1","WW",61.9430555555556,FALSE
"133","C2M47-285-V-20190228-0013.JPG",285,2019,"Mar","2019-02-28","14:24:53",321.142286418,94469,445.743715492,NA,"C2M47",285,"V",20190228,"0013.JPG","2019","02","28","C2M47-285","Col-0 ProStarv::LUC","WW",59.8826388888889,FALSE
"134","C2M47-285-V-20190302-0045.JPG",285,2019,"Mar","2019-03-02","14:24:53",321.142286811,149657,706.143467481,NA,"C2M47",285,"V",20190302,"0045.JPG","2019","03","02","C2M47-285","Col-0 ProStarv::LUC","WW",61.94375,FALSE
"135","C2M47-286-V-20190228-0013.JPG",286,2019,"Mar","2019-02-28","14:24:53",321.142287149,136756,645.271227131,NA,"C2M47",286,"V",20190228,"0013.JPG","2019","02","28","C2M47-286","pgm-1","WW",59.8826388888889,FALSE
"136","C2M47-286-V-20190302-0045.JPG",286,2019,"Mar","2019-03-02","14:24:53",321.142287509,199335,940.544766301,NA,"C2M47",286,"V",20190302,"0045.JPG","2019","03","02","C2M47-286","pgm-1","WW",61.94375,FALSE
"137","C2M47-287-V-20190228-0013.JPG",287,2019,"Mar","2019-02-28","14:24:53",321.142287806,151982,717.113776667,NA,"C2M47",287,"V",20190228,"0013.JPG","2019","02","28","C2M47-287","abcb14-1","WW",59.8833333333333,FALSE
"138","C2M47-287-V-20190302-0045.JPG",287,2019,"Mar","2019-03-02","14:24:53",321.142288067,234972,1108.69483446,NA,"C2M47",287,"V",20190302,"0045.JPG","2019","03","02","C2M47-287","abcb14-1","WW",61.9444444444444,FALSE
"139","C2M47-288-V-20190228-0013.JPG",288,2019,"Mar","2019-02-28","14:24:53",321.142288388,64201,302.926804331,NA,"C2M47",288,"V",20190228,"0013.JPG","2019","02","28","C2M47-288","Col-0","WS",59.8833333333333,FALSE
"140","C2M47-288-V-20190302-0045.JPG",288,2019,"Mar","2019-03-02","14:24:53",321.142288661,95202,449.202311894,NA,"C2M47",288,"V",20190302,"0045.JPG","2019","03","02","C2M47-288","Col-0","WS",61.9444444444444,FALSE
"141","C2M47-289-V-20190228-0013.JPG",289,2019,"Mar","2019-02-28","14:24:53",321.142288962,216630,1022.14971141,NA,"C2M47",289,"V",20190228,"0013.JPG","2019","02","28","C2M47-289","pgm-1","WW",59.8763888888889,FALSE
"142","C2M47-289-V-20190302-0045.JPG",289,2019,"Mar","2019-03-02","14:24:53",321.1422893,294204,1388.17584681,NA,"C2M47",289,"V",20190302,"0045.JPG","2019","03","02","C2M47-289","pgm-1","WW",61.9388888888889,FALSE
"143","C2M47-290-V-20190228-0013.JPG",290,2019,"Mar","2019-02-28","14:24:53",321.142289659,230174,1086.05589103,NA,"C2M47",290,"V",20190228,"0013.JPG","2019","02","28","C2M47-290","sex1-3","WW",59.8770833333333,FALSE
"144","C2M47-290-V-20190302-0045.JPG",290,2019,"Mar","2019-03-02","14:24:53",321.142289938,319032,1505.32459369,NA,"C2M47",290,"V",20190302,"0045.JPG","2019","03","02","C2M47-290","sex1-3","WW",61.9388888888889,FALSE
"145","C2M47-291-V-20190228-0013.JPG",291,2019,"Mar","2019-02-28","14:24:53",321.142290236,188083,887.453188252,NA,"C2M47",291,"V",20190228,"0013.JPG","2019","02","28","C2M47-291","sex1-3","WW",59.8770833333333,FALSE
"146","C2M47-291-V-20190302-0045.JPG",291,2019,"Mar","2019-03-02","14:24:53",321.142290585,261678,1234.70476011,NA,"C2M47",291,"V",20190302,"0045.JPG","2019","03","02","C2M47-291","sex1-3","WW",61.9395833333333,FALSE
"147","C2M47-292-V-20190228-0013.JPG",292,2019,"Mar","2019-02-28","14:24:53",321.142290864,151223,713.532501539,NA,"C2M47",292,"V",20190228,"0013.JPG","2019","02","28","C2M47-292","mex1-1","WW",59.8777777777778,FALSE
"148","C2M47-292-V-20190302-0045.JPG",292,2019,"Mar","2019-03-02","14:24:53",321.142291213,192379,907.723488581,NA,"C2M47",292,"V",20190302,"0045.JPG","2019","03","02","C2M47-292","mex1-1","WW",61.9395833333333,FALSE
"150","C2M47-294-V-20190228-0013.JPG",294,2019,"Mar","2019-02-28","14:24:54",321.142291902,95557,450.87734835,NA,"C2M47",294,"V",20190228,"0013.JPG","2019","02","28","C2M47-294","abcb14-2","WW",59.8784722222222,FALSE
"151","C2M47-294-V-20190302-0045.JPG",294,2019,"Mar","2019-03-02","14:24:54",321.142292205,153326,723.455323139,NA,"C2M47",294,"V",20190302,"0045.JPG","2019","03","02","C2M47-294","abcb14-2","WW",61.9402777777778,FALSE
"152","C2M47-295-V-20190228-0013.JPG",295,2019,"Mar","2019-02-28","14:24:54",321.142292437,73094,344.887647167,NA,"C2M47",295,"V",20190228,"0013.JPG","2019","02","28","C2M47-295","Col-0","WW",59.8805555555556,FALSE
"153","C2M47-295-V-20190302-0045.JPG",295,2019,"Mar","2019-03-02","14:24:54",321.142292775,118950,561.255173208,NA,"C2M47",295,"V",20190302,"0045.JPG","2019","03","02","C2M47-295","Col-0","WW",61.9416666666667,FALSE
"154","C2M47-296-V-20190228-0013.JPG",296,2019,"Mar","2019-02-28","14:24:54",321.142293132,265723,1253.79073889,NA,"C2M47",296,"V",20190228,"0013.JPG","2019","02","28","C2M47-296","ss4-3 ProStarv::LUC","WW",59.8805555555556,FALSE
"155","C2M47-296-V-20190302-0045.JPG",296,2019,"Mar","2019-03-02","14:24:54",321.142293479,401870,1896.18845277,NA,"C2M47",296,"V",20190302,"0045.JPG","2019","03","02","C2M47-296","ss4-3 ProStarv::LUC","WW",61.9416666666667,FALSE
"156","C2M47-297-V-20190228-0013.JPG",297,2019,"Mar","2019-02-28","14:24:54",321.142293823,210131,991.484748226,NA,"C2M47",297,"V",20190228,"0013.JPG","2019","02","28","C2M47-297","ss4-3 ProStarv::LUC","WW",59.8805555555556,FALSE
"157","C2M47-297-V-20190302-0045.JPG",297,2019,"Mar","2019-03-02","14:24:54",321.142294055,278683,1314.94136558,NA,"C2M47",297,"V",20190302,"0045.JPG","2019","03","02","C2M47-297","ss4-3 ProStarv::LUC","WW",61.9416666666667,FALSE
"158","C2M47-298-V-20190228-0013.JPG",298,2019,"Mar","2019-02-28","14:24:54",321.142294452,87582,413.248008238,NA,"C2M47",298,"V",20190228,"0013.JPG","2019","02","28","C2M47-298","abcb14-2","WW",59.88125,FALSE
"159","C2M47-298-V-20190302-0045.JPG",298,2019,"Mar","2019-03-02","14:24:54",321.14229475,134067,632.583415776,NA,"C2M47",298,"V",20190302,"0045.JPG","2019","03","02","C2M47-298","abcb14-2","WW",61.9423611111111,FALSE
"160","C2M47-299-V-20190228-0013.JPG",299,2019,"Mar","2019-02-28","14:24:54",321.142295087,162135,765.01981932,NA,"C2M47",299,"V",20190228,"0013.JPG","2019","02","28","C2M47-299","bam1bam3","WW",59.88125,FALSE
"161","C2M47-299-V-20190302-0045.JPG",299,2019,"Mar","2019-03-02","14:24:54",321.142295449,214080,1010.1177594,NA,"C2M47",299,"V",20190302,"0045.JPG","2019","03","02","C2M47-299","bam1bam3","WW",61.9423611111111,FALSE
"162","C2M47-300-V-20190228-0013.JPG",300,2019,"Mar","2019-02-28","14:24:54",321.142295794,49854,235.231739429,NA,"C2M47",300,"V",20190228,"0013.JPG","2019","02","28","C2M47-300","amy3-2 bam1","WW",59.8819444444444,FALSE
"163","C2M47-300-V-20190302-0045.JPG",300,2019,"Mar","2019-03-02","14:24:54",321.142296026,80814,381.313792078,NA,"C2M47",300,"V",20190302,"0045.JPG","2019","03","02","C2M47-300","amy3-2 bam1","WW",61.9430555555556,FALSE
"164","C2M47-301-V-20190228-0013.JPG",301,2019,"Mar","2019-02-28","14:24:54",321.142296486,70536,332.817947856,NA,"C2M47",301,"V",20190228,"0013.JPG","2019","02","28","C2M47-301","isa1-1 ProStarv::LUC","WW",59.8770833333333,FALSE
"165","C2M47-301-V-20190302-0045.JPG",301,2019,"Mar","2019-03-02","14:24:54",321.142296764,128219,604.990139164,NA,"C2M47",301,"V",20190302,"0045.JPG","2019","03","02","C2M47-301","isa1-1 ProStarv::LUC","WW",61.9388888888889,FALSE
"166","C2M47-302-V-20190228-0013.JPG",302,2019,"Mar","2019-02-28","14:24:54",321.142297065,169249,798.586606224,NA,"C2M47",302,"V",20190228,"0013.JPG","2019","02","28","C2M47-302","amy3-2","WW",59.8770833333333,FALSE
"167","C2M47-302-V-20190302-0045.JPG",302,2019,"Mar","2019-03-02","14:24:54",321.142297403,250507,1181.99537348,NA,"C2M47",302,"V",20190302,"0045.JPG","2019","03","02","C2M47-302","amy3-2","WW",61.9388888888889,FALSE
"168","C2M47-303-V-20190228-0013.JPG",303,2019,"Mar","2019-02-28","14:24:54",321.142297646,199776,942.625586237,NA,"C2M47",303,"V",20190228,"0013.JPG","2019","02","28","C2M47-303","amy3-2","WW",59.8770833333333,FALSE
"169","C2M47-303-V-20190302-0045.JPG",303,2019,"Mar","2019-03-02","14:24:54",321.142297992,285414,1346.70100047,NA,"C2M47",303,"V",20190302,"0045.JPG","2019","03","02","C2M47-303","amy3-2","WW",61.9395833333333,FALSE
"170","C2M47-304-V-20190228-0013.JPG",304,2019,"Mar","2019-02-28","14:24:54",321.14229827,150837,711.711194294,NA,"C2M47",304,"V",20190228,"0013.JPG","2019","02","28","C2M47-304","bam1","WW",59.8777777777778,FALSE
"171","C2M47-304-V-20190302-0045.JPG",304,2019,"Mar","2019-03-02","14:24:54",321.142298557,228348,1077.44006971,NA,"C2M47",304,"V",20190302,"0045.JPG","2019","03","02","C2M47-304","bam1","WW",61.9395833333333,FALSE
"172","C2M47-305-V-20190228-0013.JPG",305,2019,"Mar","2019-02-28","14:24:54",321.142298803,284388,1341.85990919,NA,"C2M47",305,"V",20190228,"0013.JPG","2019","02","28","C2M47-305","bam3","WW",59.8777777777778,FALSE
"173","C2M47-305-V-20190302-0045.JPG",305,2019,"Mar","2019-03-02","14:24:54",321.142299039,348525,1644.48473512,NA,"C2M47",305,"V",20190302,"0045.JPG","2019","03","02","C2M47-305","bam3","WW",61.9395833333333,FALSE
"174","C2M47-306-V-20190228-0013.JPG",306,2019,"Mar","2019-02-28","14:24:54",321.142299382,242323,1143.37988514,NA,"C2M47",306,"V",20190228,"0013.JPG","2019","02","28","C2M47-306","pgm-1","WS",59.8777777777778,FALSE
"175","C2M47-306-V-20190302-0045.JPG",306,2019,"Mar","2019-03-02","14:24:54",321.142299717,316911,1495.31684066,NA,"C2M47",306,"V",20190302,"0045.JPG","2019","03","02","C2M47-306","pgm-1","WS",61.9402777777778,FALSE
"176","C2M47-307-V-20190228-0013.JPG",307,2019,"Mar","2019-02-28","14:24:54",321.142299961,99830,471.03912519,NA,"C2M47",307,"V",20190228,"0013.JPG","2019","02","28","C2M47-307","mex1-1","WW",59.8805555555556,FALSE
"177","C2M47-307-V-20190302-0045.JPG",307,2019,"Mar","2019-03-02","14:24:54",321.142300193,136716,645.082490629,NA,"C2M47",307,"V",20190302,"0045.JPG","2019","03","02","C2M47-307","mex1-1","WW",61.9416666666667,FALSE
"178","C2M47-308-V-20190228-0013.JPG",308,2019,"Mar","2019-02-28","14:24:54",321.142300587,147104,694.097360232,NA,"C2M47",308,"V",20190228,"0013.JPG","2019","02","28","C2M47-308","amy3-2 bam1","WW",59.8805555555556,FALSE
"179","C2M47-308-V-20190302-0045.JPG",308,2019,"Mar","2019-03-02","14:24:54",321.142300874,255071,1203.53020837,NA,"C2M47",308,"V",20190302,"0045.JPG","2019","03","02","C2M47-308","amy3-2 bam1","WW",61.9416666666667,FALSE
"181","C2M47-310-V-20190228-0013.JPG",310,2019,"Mar","2019-02-28","14:24:54",321.142301462,125239,590.929269756,NA,"C2M47",310,"V",20190228,"0013.JPG","2019","02","28","C2M47-310","abcb14-2","WW",59.88125,FALSE
"182","C2M47-310-V-20190302-0045.JPG",310,2019,"Mar","2019-03-02","14:24:54",321.142301696,201586,951.165912958,NA,"C2M47",310,"V",20190302,"0045.JPG","2019","03","02","C2M47-310","abcb14-2","WW",61.9423611111111,FALSE
"183","C2M47-311-V-20190228-0013.JPG",311,2019,"Mar","2019-02-28","14:24:54",321.142301969,104468,492.923122612,NA,"C2M47",311,"V",20190228,"0013.JPG","2019","02","28","C2M47-311","amy3-2 bam1","WW",59.88125,FALSE
"184","C2M47-311-V-20190302-0045.JPG",311,2019,"Mar","2019-03-02","14:24:54",321.142302196,174680,824.212304801,NA,"C2M47",311,"V",20190302,"0045.JPG","2019","03","02","C2M47-311","amy3-2 bam1","WW",61.9423611111111,FALSE
"185","C2M47-312-V-20190228-0013.JPG",312,2019,"Mar","2019-02-28","14:24:55",321.142306786,181841,858.000857095,NA,"C2M47",312,"V",20190228,"0013.JPG","2019","02","28","C2M47-312","pgm-1","WS",59.8819444444444,FALSE
"186","C2M47-312-V-20190302-0045.JPG",312,2019,"Mar","2019-03-02","14:24:55",321.142307134,128770,607.589984481,NA,"C2M47",312,"V",20190302,"0045.JPG","2019","03","02","C2M47-312","pgm-1","WS",61.9430555555556,FALSE
"187","C2M47-313-V-20190228-0013.JPG",313,2019,"Mar","2019-02-28","14:24:55",321.142307369,159795,753.978733946,NA,"C2M47",313,"V",20190228,"0013.JPG","2019","02","28","C2M47-313","abcb14-1","WW",59.8770833333333,FALSE
"188","C2M47-313-V-20190302-0045.JPG",313,2019,"Mar","2019-03-02","14:24:55",321.142307789,240911,1136.71748661,NA,"C2M47",313,"V",20190302,"0045.JPG","2019","03","02","C2M47-313","abcb14-1","WW",61.9388888888889,FALSE
